,c,n,x,y,country,decade
1699,-0.46923652708545993,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",FRA,2000-2010
1700,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PYF,2000-2010
1701,0.13086912887638136,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GAB,2000-2010
1702,0.6479444517824131,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GMB,2000-2010
1703,0.4303115527568546,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GEO,2000-2010
1704,0.02245077405028355,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",DEU,2000-2010
1705,0.13240578367041597,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GHA,2000-2010
1706,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GIB,2000-2010
1707,-0.3716477920332357,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GRC,2000-2010
1708,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GRL,2000-2010
1709,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GRD,2000-2010
1710,0.46743253161740933,7,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GUM,2000-2010
1711,0.1925912617472978,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GTM,2000-2010
1712,0.5745475595964362,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GIN,2000-2010
1713,-0.2815138924266452,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GNB,2000-2010
1714,0.8070574011618598,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GUY,2000-2010
1715,-0.8002490899680033,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",HTI,2000-2010
1716,-0.39641200455280073,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",HND,2000-2010
1717,-0.44682704973524784,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",HKG,2000-2010
1718,-0.4809608189744302,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",HUN,2000-2010
1719,-0.03390712278759324,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ISL,2000-2010
1720,-0.5697209191514612,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",IND,2000-2010
1721,0.07298905616985554,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",IDN,2000-2010
1722,0.525955306113226,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",IRN,2000-2010
1723,-0.8163637980001553,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",IRQ,2000-2010
1724,-0.5849618071253369,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",IRL,2000-2010
1725,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",IMN,2000-2010
1726,-0.18693333298371215,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ISR,2000-2010
1727,0.2442717335788691,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ITA,2000-2010
1728,-0.29410473278324334,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",JAM,2000-2010
1729,-0.06530488082165964,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",JPN,2000-2010
1730,0.17991012049071936,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",JOR,2000-2010
1731,0.2940753775079368,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",KAZ,2000-2010
1732,0.5919104303513415,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",KEN,2000-2010
1733,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",KIR,2000-2010
1734,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PRK,2000-2010
1735,0.3290579728075106,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",KOR,2000-2010
1736,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",XKX,2000-2010
1737,-0.2862484105922902,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",KWT,2000-2010
1738,0.1333231231026665,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",KGZ,2000-2010
1739,-0.5646734307398261,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LAO,2000-2010
1740,-0.4232582083137816,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LVA,2000-2010
1741,0.27039626346382045,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LBN,2000-2010
1742,-0.09503493387770053,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LSO,2000-2010
1743,0.5007659918192028,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LBR,2000-2010
1744,0.4716577187762183,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LBY,2000-2010
1745,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LIE,2000-2010
1746,-0.18645181200761,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LTU,2000-2010
1747,-0.4943966378039333,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LUX,2000-2010
1748,0.3379034706747023,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MAC,2000-2010
1749,0.6216303343470185,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MKD,2000-2010
1750,0.10816118824725743,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MDG,2000-2010
1751,-0.5840877058873689,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MWI,2000-2010
1752,0.5592111240586899,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MYS,2000-2010
1753,0.3299964713192999,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MDV,2000-2010
1754,-0.10118845433687845,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MLI,2000-2010
1755,-0.23758230577133505,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MLT,2000-2010
1756,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MHL,2000-2010
1757,-0.6813370384436161,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MRT,2000-2010
1758,-0.0746044507187598,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MUS,2000-2010
1759,-0.7877030163637497,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MEX,2000-2010
1760,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",FSM,2000-2010
1761,0.7688533219014049,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MDA,2000-2010
1762,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MCO,2000-2010
1763,-0.032818749525176286,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MNG,2000-2010
1764,0.6122135662729009,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MNE,2000-2010
1765,-0.41955227917308985,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MAR,2000-2010
1766,0.5941805300890344,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MOZ,2000-2010
1767,0.36926614354121046,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MMR,2000-2010
1768,-0.25782323809635604,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",NAM,2000-2010
1769,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",NRU,2000-2010
1770,-0.8531907250631288,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",NPL,2000-2010
1771,0.21707537253859996,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",NLD,2000-2010
1772,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",NCL,2000-2010
1773,-0.4087877536822277,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",NZL,2000-2010
1774,0.5330272884252486,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",NIC,2000-2010
1775,0.7982086769366173,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",NER,2000-2010
1776,0.6303359486509941,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",NGA,2000-2010
1777,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MNP,2000-2010
1778,-0.25872394409726746,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",NOR,2000-2010
1779,0.6926128150346147,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",OMN,2000-2010
1780,0.3053963753777765,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PAK,2000-2010
1781,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PLW,2000-2010
1782,-0.7344589548246938,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PAN,2000-2010
1783,0.35653514383776264,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PNG,2000-2010
1784,-0.5687416869151886,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PRY,2000-2010
1785,-0.495881371375808,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PER,2000-2010
1786,-0.010995309444123188,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PHL,2000-2010
1787,-0.8019256405409345,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",POL,2000-2010
1788,0.11629814097340985,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PRT,2000-2010
1789,0.0947584520962986,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PRI,2000-2010
1790,0.19056527370760126,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",QAT,2000-2010
1791,-0.2955921409304592,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ROU,2000-2010
1792,-0.20594383098387378,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",RUS,2000-2010
1793,0.656406692081411,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",RWA,2000-2010
1794,-0.17574534231836955,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",WSM,2000-2010
1795,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SMR,2000-2010
1796,-0.7085976333704119,8,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",STP,2000-2010
1797,-0.644461285914308,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SAU,2000-2010
1798,0.3530867473139436,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SEN,2000-2010
1799,0.24183287546177254,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SRB,2000-2010
1800,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SYC,2000-2010
1801,-0.21296612690498476,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SLE,2000-2010
1802,-0.44391974723028965,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SGP,2000-2010
1803,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SXM,2000-2010
1804,-0.6099734340877253,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SVK,2000-2010
1805,-0.40629427957154907,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SVN,2000-2010
1806,-0.8584830995535967,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SLB,2000-2010
1807,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SOM,2000-2010
1808,0.04690794741133817,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ZAF,2000-2010
1809,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SSD,2000-2010
1810,0.2962683741438747,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ESP,2000-2010
1811,0.6570799099659115,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LKA,2000-2010
1812,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",KNA,2000-2010
1813,-0.15158355027932066,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LCA,2000-2010
1814,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MAF,2000-2010
1815,-0.23557780778746723,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",VCT,2000-2010
1816,-0.13994584080891345,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SDN,2000-2010
1817,0.12431825626291407,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SUR,2000-2010
1818,-0.40936408654845113,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SWE,2000-2010
1819,-0.04396410619638735,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CHE,2000-2010
1820,0.06704701648556106,7,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SYR,2000-2010
1821,-0.017601590506507607,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TJK,2000-2010
1822,-0.4541461899114621,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TZA,2000-2010
1823,-0.05505909687219782,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",THA,2000-2010
1824,0.38045755402301146,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TLS,2000-2010
1825,-0.6168834353230505,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TGO,2000-2010
1826,-0.29901334294275955,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TON,2000-2010
1827,0.5244893876054141,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TTO,2000-2010
1828,0.03143734145571056,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TUN,2000-2010
1829,-0.4243429238370114,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TUR,2000-2010
1830,0.19444486886088516,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TKM,2000-2010
1831,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TCA,2000-2010
1832,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TUV,2000-2010
1833,-0.022901198615794226,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",UGA,2000-2010
1834,-0.8129997527976991,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",UKR,2000-2010
1835,0.10195319214842113,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ARE,2000-2010
1836,0.01411544122263601,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",GBR,2000-2010
1837,0.03641636448626936,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",USA,2000-2010
1838,-0.7091475509684878,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",URY,2000-2010
1839,-0.45298566511352045,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",UZB,2000-2010
1840,-0.5667579525140855,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",VUT,2000-2010
1841,-0.17340300790502094,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",VEN,2000-2010
1842,-0.6337823448759783,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",VNM,2000-2010
1843,0.4474781016697952,7,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",VIR,2000-2010
1844,0.03900957544143662,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PSE,2000-2010
1845,0.898322266599486,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",YEM,2000-2010
1846,-0.7382870556335079,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ZMB,2000-2010
1847,-0.6073830349256056,9,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ZWE,2000-2010
1848,-0.35105581294520805,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ARB,2010-2017
1849,-0.6064772987201187,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CSS,2010-2017
1850,-0.7449695891018331,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CEB,2010-2017
1851,-0.7779151310936598,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",EAR,2010-2017
1852,-0.7290749011212393,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",EAS,2010-2017
1853,-0.9362557081739813,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",EAP,2010-2017
1854,-0.9326213584871819,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TEA,2010-2017
1855,-0.726878423224472,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",EMU,2010-2017
1856,-0.1030078338176646,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ECS,2010-2017
1857,0.43991424568844034,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ECA,2010-2017
1858,0.44146272548739063,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TEC,2010-2017
1859,-0.6673168085789343,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",EUU,2010-2017
1860,0.1554602873724544,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",FCS,2010-2017
1861,0.03810771103334971,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",HPC,2010-2017
1862,0.5387147862233039,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",HIC,2010-2017
1863,-0.9045603515955802,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",IBD,2010-2017
1864,-0.9104298599766012,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",IBT,2010-2017
1865,-0.3126160360564624,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",IDB,2010-2017
1866,-0.34698376093718347,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",IDX,2010-2017
1867,-0.32202521666423667,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",IDA,2010-2017
1868,-0.9841657816385757,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LTE,2010-2017
1869,-0.6111603616053497,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LCN,2010-2017
1870,-0.6004720938761045,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LAC,2010-2017
1871,-0.6564789602773091,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TLA,2010-2017
1872,-0.5218231784178469,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LDC,2010-2017
1873,-0.8887865565998505,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LMY,2010-2017
1874,-0.20265147282450482,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LIC,2010-2017
1875,-0.002763562573164968,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",LMC,2010-2017
1876,-0.662496954731644,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MEA,2010-2017
1877,-0.5893699550717126,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MNA,2010-2017
1878,-0.5756264278610933,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TMN,2010-2017
1879,-0.8910005746741744,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",MIC,2010-2017
1880,0.2547132651877288,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",NAC,2010-2017
1881,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",INX,2010-2017
1882,0.281857117171596,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",OED,2010-2017
1883,-0.7130492873695029,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",OSS,2010-2017
1884,0.10735951026468697,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PSS,2010-2017
1885,0.26095652723957785,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PST,2010-2017
1886,-0.5998767996889226,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",PRE,2010-2017
1887,-0.7848358929219204,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SST,2010-2017
1888,0.2479450652004518,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SAS,2010-2017
1889,0.24794506520043103,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TSA,2010-2017
1890,-0.5011739184609334,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SSF,2010-2017
1891,-0.5010162203313123,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SSA,2010-2017
1892,-0.5011739184609244,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TSS,2010-2017
1893,-0.9122179439529803,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",UMC,2010-2017
1894,-0.6579650253617635,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",WLD,2010-2017
1895,-0.7619280959888118,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",AFG,2010-2017
1896,0.41267966283544183,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ALB,2010-2017
1897,0.07527277684933822,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",DZA,2010-2017
1898,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ASM,2010-2017
1899,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",AND,2010-2017
1900,0.755385270077028,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",AGO,2010-2017
1901,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ATG,2010-2017
1902,0.05492120912192376,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ARG,2010-2017
1903,0.3754971183100239,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ARM,2010-2017
1904,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",ABW,2010-2017
1905,-0.5842992771271558,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",AUS,2010-2017
1906,-0.8898205045588432,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",AUT,2010-2017
1907,-0.1754785811180647,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",AZE,2010-2017
1908,0.18526187418888004,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BHS,2010-2017
1909,-0.32438630432347976,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BHR,2010-2017
1910,-0.056128770773542884,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BGD,2010-2017
1911,0.9196898675708074,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BRB,2010-2017
1912,-0.6208553429573812,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BLR,2010-2017
1913,-0.28951814787210517,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BEL,2010-2017
1914,-0.7776039094839851,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BLZ,2010-2017
1915,0.2732682019427276,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BEN,2010-2017
1916,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BMU,2010-2017
1917,0.018785133205292043,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BTN,2010-2017
1918,0.11712423607222718,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BOL,2010-2017
1919,0.016613213124829412,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BIH,2010-2017
1920,0.3073560583213991,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BWA,2010-2017
1921,-0.7802779520995161,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BRA,2010-2017
1922,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",VGB,2010-2017
1923,-0.7606320200601944,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BRN,2010-2017
1924,-0.11797799517444114,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BGR,2010-2017
1925,0.7403323731979935,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BFA,2010-2017
1926,-0.5585884767722994,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",BDI,2010-2017
1927,-0.8396133922152897,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CPV,2010-2017
1928,0.26987854300796055,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",KHM,2010-2017
1929,-0.37165573129443596,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CMR,2010-2017
1930,-0.5047186334010748,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CAN,2010-2017
1931,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CYM,2010-2017
1932,0.9902692008865934,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CAF,2010-2017
1933,-0.057669564517978465,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",TCD,2010-2017
1934,,0,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CHI,2010-2017
1935,-0.5692985104277064,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CHL,2010-2017
1936,-0.9485458150537919,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CHN,2010-2017
1937,0.1239764474566832,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",COL,2010-2017
1938,0.021091298635759897,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",COM,2010-2017
1939,-0.6922029179525846,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",COD,2010-2017
1940,-0.4587890806279931,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",COG,2010-2017
1941,-0.5329009243976791,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CRI,2010-2017
1942,-0.352038419224412,6,GDP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",CIV,2010-2017
